c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu	 pfavg	 pbavg
0.003	0	2.79257e-010	1.61644e-010	2.2045e-010	1.17613e-005	6.30957e-007	3.92037e-006	7.75776e-006	6.62055e-006
0.003	0	1.38255e-010	7.57466e-011	1.07001e-010	6.25087e-006	7.94328e-007	2.08361e-006	3.77657e-006	3.17258e-006
0.003	0	7.79041e-011	3.98972e-011	5.89006e-011	3.80069e-006	1e-006	1.26689e-006	2.08404e-006	1.71728e-006
0.003	0	4.89766e-011	2.3208e-011	3.60923e-011	2.57686e-006	1.25893e-006	8.58952e-007	1.27928e-006	1.03104e-006
0.003	0	3.33045e-011	1.44957e-011	2.39001e-011	1.88088e-006	1.58489e-006	6.26959e-007	8.48013e-007	6.67156e-007
0.003	0	2.39271e-011	9.50869e-012	1.67179e-011	1.44184e-006	1.99526e-006	4.80612e-007	5.93373e-007	4.55002e-007
0.003	0	1.79583e-011	6.47959e-012	1.22189e-011	1.14787e-006	2.51189e-006	3.82623e-007	4.33489e-007	3.23558e-007
0.003	0	1.40382e-011	4.56734e-012	9.30278e-012	9.47089e-007	3.16228e-006	3.15696e-007	3.29504e-007	2.39013e-007
0.003	0	1.14005e-011	3.3066e-012	7.35354e-012	8.09388e-007	3.98107e-006	2.69796e-007	2.595e-007	1.82395e-007
0.003	0	9.55059e-012	2.42509e-012	5.98784e-012	7.1255e-007	5.01187e-006	2.37517e-007	2.0972e-007	1.42125e-007
0.003	0	8.17579e-012	1.77685e-012	4.97632e-012	6.39894e-007	6.30957e-006	2.13298e-007	1.72011e-007	1.11675e-007
0.003	0	7.07386e-012	1.28881e-012	4.18134e-012	5.78505e-007	7.94328e-006	1.92835e-007	1.41773e-007	8.76469e-008
0.003	0	6.08922e-012	9.19291e-013	3.50425e-012	5.16993e-007	1e-005	1.72331e-007	1.1606e-007	6.80929e-008
0.00475468	0	0.00240353	0.00233381	0.00236867	6.97241	1e-011	0.000363625	0.987544	0.987438
0.00475468	0	0.00240123	0.00233153	0.00236638	6.97016	1.25893e-011	0.000364203	0.987532	0.987426
0.00475468	0	0.00239834	0.00232867	0.00236351	6.96732	1.58489e-011	0.00036493	0.987517	0.987411
0.00475468	0	0.00239471	0.00232508	0.0023599	6.96376	1.99526e-011	0.000365847	0.987498	0.987392
0.00475468	0	0.00239016	0.00232057	0.00235536	6.95928	2.51189e-011	0.000367003	0.987475	0.987368
0.00475468	0	0.00238444	0.00231491	0.00234967	6.95364	3.16228e-011	0.000368461	0.987445	0.987338
0.00475468	0	0.00237728	0.00230781	0.00234255	6.94655	3.98107e-011	0.0003703	0.987407	0.9873
0.00475468	0	0.00236831	0.00229894	0.00233362	6.93765	5.01187e-011	0.000372623	0.98736	0.987251
0.00475468	0	0.00235711	0.00228784	0.00232247	6.92646	6.30957e-011	0.000375558	0.9873	0.987191
0.00475468	0	0.00234312	0.002274	0.00230856	6.9124	7.94328e-011	0.00037927	0.987225	0.987114
0.00475468	0	0.00232571	0.00225676	0.00229124	6.89477	1e-010	0.00038397	0.987129	0.987018
0.00475468	0	0.0023041	0.00223538	0.00226974	6.87266	1.25893e-010	0.000389929	0.987009	0.986896
0.00475468	0	0.00227737	0.00220892	0.00224314	6.84496	1.58489e-010	0.000397501	0.986858	0.986742
0.00475468	0	0.00224443	0.00217633	0.00221038	6.81031	1.99526e-010	0.00040714	0.986666	0.986548
0.00475468	0	0.00220409	0.00213642	0.00217026	6.76704	2.51189e-010	0.000419445	0.986424	0.986302
0.00475468	0	0.00215499	0.00208786	0.00212143	6.7131	3.16228e-010	0.000435208	0.986116	0.98599
0.00475468	0	0.0020957	0.00202924	0.00206247	6.64605	3.98107e-010	0.000455485	0.985726	0.985594
0.00475468	0	0.00202481	0.00195918	0.00199199	6.56296	5.01187e-010	0.000481699	0.98523	0.98509
0.00475468	0	0.00194101	0.00187641	0.00190871	6.46039	6.30957e-010	0.000515793	0.984597	0.984448
0.00475468	0	0.00184332	0.00177997	0.00181165	6.3344	7.94328e-010	0.000560458	0.983788	0.983625
0.00475468	0	0.00173126	0.00166945	0.00170036	6.18059	1e-009	0.000619468	0.982748	0.982568
0.00475468	0	0.00160511	0.00154517	0.00157514	5.99421	1.25893e-009	0.000698197	0.981406	0.981204
0.00475468	0	0.00146607	0.00140837	0.00143722	5.77038	1.58489e-009	0.000804459	0.979664	0.97943
0.00475468	0	0.00131647	0.00126143	0.00128895	5.50461	1.99526e-009	0.000949687	0.977385	0.977109
0.00475468	0	0.00115972	0.00110779	0.00113375	5.19333	2.51189e-009	0.00115096	0.974378	0.974044
0.00475468	0	0.00100006	0.000951719	0.000975892	4.83454	3.16228e-009	0.00143425	0.970371	0.969954
0.00475468	0	0.000842341	0.000798052	0.000820196	4.42893	3.98107e-009	0.0018394	0.964963	0.964428
0.00475468	0	0.000691444	0.000651637	0.00067154	3.98071	5.01187e-009	0.00242844	0.957563	0.956858
0.00475468	0	0.00055183	0.000516846	0.000534338	3.49835	6.30957e-009	0.00329855	0.947281	0.946323
0.00475468	0	0.000427082	0.000397134	0.000412108	2.99481	7.94328e-009	0.00460184	0.932754	0.931417
0.00475468	0	0.000319605	0.000294734	0.00030717	2.48708	1e-008	0.00657211	0.91189	0.909981
0.00475468	0	0.000230504	0.000210557	0.00022053	1.99478	1.25893e-008	0.00954955	0.881502	0.878728
0.00475468	0	0.000159587	0.000144211	0.000151899	1.53767	1.58489e-008	0.0139669	0.836883	0.832827
0.00475468	0	0.000105608	9.42739e-005	9.99408e-005	1.13336	1.99526e-008	0.0201756	0.771719	0.765859
0.00475468	0	6.64703e-005	5.85266e-005	6.24985e-005	0.794366	2.51189e-008	0.0279045	0.67923	0.671125
0.00475468	0	3.95706e-005	3.43077e-005	3.69392e-005	0.526289	3.16228e-008	0.0352904	0.556306	0.546055
0.00475468	0	2.21507e-005	1.88751e-005	2.05129e-005	0.327569	3.98107e-008	0.0385546	0.410957	0.399757
0.00475468	0	1.15897e-005	9.68627e-006	1.0638e-005	0.190347	5.01187e-008	0.0345973	0.266121	0.256071
0.00475468	0	5.63677e-006	4.61005e-006	5.12341e-006	0.102672	6.30957e-008	0.0249731	0.148987	0.141734
0.00475468	0	2.53823e-006	2.02635e-006	2.28229e-006	0.0511874	7.94328e-008	0.0147361	0.0725206	0.0682422
0.00475468	0	1.05761e-006	8.21965e-007	9.39789e-007	0.0235648	1e-007	0.00738511	0.0312763	0.0291327
0.00475468	0	4.10128e-007	3.09431e-007	3.59779e-007	0.0100697	1.25893e-007	0.00327751	0.012244	0.0112929
0.00475468	0	1.50213e-007	1.09708e-007	1.29961e-007	0.00405049	1.58489e-007	0.00133854	0.00447095	0.00408259
0.00475468	0	5.32796e-008	3.7571e-008	4.54253e-008	0.00157086	1.99526e-007	0.000522037	0.00157206	0.00142061
0.00475468	0	1.88337e-008	1.27973e-008	1.58155e-008	0.000603642	2.51189e-007	0.000201002	0.000549569	0.000491263
0.00475468	0	6.7887e-009	4.44025e-009	5.61448e-009	0.000234846	3.16228e-007	7.82526e-005	0.000195755	0.000173056
0.00475468	0	2.54055e-009	1.59921e-009	2.06988e-009	9.41348e-005	3.98107e-007	3.13739e-005	7.23934e-005	6.32922e-005
0.00475468	0	1.01122e-009	6.11963e-010	8.11592e-010	3.99259e-005	5.01187e-007	1.33079e-005	2.84721e-005	2.46113e-005
0.00475468	0	4.42594e-010	2.5619e-010	3.49392e-010	1.86405e-005	6.30957e-007	6.21334e-006	1.22952e-005	1.04929e-005
0.00475468	0	2.19121e-010	1.20051e-010	1.69586e-010	9.907e-006	7.94328e-007	3.3023e-006	5.98547e-006	5.02821e-006
0.00475468	0	1.2347e-010	6.3233e-011	9.33516e-011	6.02371e-006	1e-006	2.00789e-006	3.30299e-006	2.72171e-006
0.00475468	0	7.76231e-011	3.67824e-011	5.72027e-011	4.08407e-006	1.25893e-006	1.36135e-006	2.02753e-006	1.6341e-006
0.00475468	0	5.27844e-011	2.29743e-011	3.78793e-011	2.98101e-006	1.58489e-006	9.93666e-007	1.34401e-006	1.05738e-006
0.00475468	0	3.7922e-011	1.50703e-011	2.64962e-011	2.28517e-006	1.99526e-006	7.61721e-007	9.40436e-007	7.21132e-007
0.00475468	0	2.84621e-011	1.02695e-011	1.93658e-011	1.81926e-006	2.51189e-006	6.06419e-007	6.87036e-007	5.12807e-007
0.00475468	0	2.22492e-011	7.23877e-012	1.4744e-011	1.50104e-006	3.16228e-006	5.00347e-007	5.22231e-007	3.78812e-007
0.00475468	0	1.80686e-011	5.24063e-012	1.16546e-011	1.2828e-006	3.98107e-006	4.27599e-007	4.11282e-007	2.89077e-007
0.00475468	0	1.51367e-011	3.84352e-012	9.49013e-012	1.12932e-006	5.01187e-006	3.7644e-007	3.32385e-007	2.25254e-007
0.00475468	0	1.29578e-011	2.81614e-012	7.88697e-012	1.01417e-006	6.30957e-006	3.38056e-007	2.7262e-007	1.76993e-007
0.00475468	0	1.12114e-011	2.04264e-012	6.627e-012	9.16873e-007	7.94328e-006	3.05624e-007	2.24697e-007	1.38912e-007
0.00475468	0	9.6508e-012	1.45698e-012	5.55389e-012	8.19381e-007	1e-005	2.73127e-007	1.83944e-007	1.0792e-007
0.00753566	0	0.00380935	0.00369884	0.0037541	11.0505	1e-011	0.000231565	0.992104	0.992037
0.00753566	0	0.0038057	0.00369523	0.00375047	11.047	1.25893e-011	0.000231935	0.992097	0.99203
0.00753566	0	0.00380112	0.0036907	0.00374591	11.0425	1.58489e-011	0.0002324	0.992087	0.99202
0.00753566	0	0.00379537	0.003685	0.00374019	11.0368	1.99526e-011	0.000232988	0.992075	0.992008
0.00753566	0	0.00378815	0.00367785	0.003733	11.0297	2.51189e-011	0.000233728	0.99206	0.991992
0.00753566	0	0.00377909	0.00366888	0.00372399	11.0208	3.16228e-011	0.000234662	0.992041	0.991973
0.00753566	0	0.00376774	0.00365764	0.00371269	11.0096	3.98107e-011	0.00023584	0.992017	0.991949
0.00753566	0	0.00375353	0.00364357	0.00369855	10.9954	5.01187e-011	0.000237328	0.991987	0.991918
0.00753566	0	0.00373576	0.00362599	0.00368088	10.9777	6.30957e-011	0.000239208	0.991949	0.99188
0.00753566	0	0.0037136	0.00360405	0.00365882	10.9554	7.94328e-011	0.000241585	0.991901	0.991831
0.00753566	0	0.00368601	0.00357673	0.00363137	10.9275	1e-010	0.000244597	0.991841	0.991769
0.00753566	0	0.00365176	0.00354284	0.0035973	10.8924	1.25893e-010	0.000248415	0.991764	0.991692
0.00753566	0	0.00360939	0.0035009	0.00355514	10.8485	1.58489e-010	0.000253267	0.991667	0.991594
0.00753566	0	0.00355719	0.00344926	0.00350322	10.7936	1.99526e-010	0.000259446	0.991545	0.99147
0.00753566	0	0.00349326	0.00338601	0.00343963	10.725	2.51189e-010	0.000267336	0.991391	0.991313
0.00753566	0	0.00341544	0.00330904	0.00336224	10.6396	3.16228e-010	0.000277446	0.991195	0.991114
0.00753566	0	0.00332147	0.00321614	0.0032688	10.5333	3.98107e-010	0.000290458	0.990946	0.990862
0.00753566	0	0.00320911	0.00310509	0.0031571	10.4016	5.01187e-010	0.000307288	0.99063	0.990541
0.00753566	0	0.0030763	0.00297391	0.0030251	10.239	6.30957e-010	0.000329193	0.990226	0.99013
0.00753566	0	0.00292147	0.00282107	0.00287127	10.0394	7.94328e-010	0.000357916	0.989709	0.989605
0.00753566	0	0.00274386	0.00264591	0.00269489	9.79558	1e-009	0.000395909	0.989045	0.98893
0.00753566	0	0.00254393	0.00244893	0.00249643	9.5002	1.25893e-009	0.000446675	0.988187	0.988057
0.00753566	0	0.00232357	0.00223211	0.00227784	9.14544	1.58489e-009	0.00051533	0.987072	0.986922
0.00753566	0	0.00208647	0.00199923	0.00204285	8.72423	1.99526e-009	0.000609404	0.985611	0.985434
0.00753566	0	0.00183803	0.00175573	0.00179688	8.23088	2.51189e-009	0.000740232	0.98368	0.983465
0.00753566	0	0.001585	0.00150837	0.00154669	7.66223	3.16228e-009	0.000925215	0.981098	0.98083
0.00753566	0	0.00133502	0.00126483	0.00129993	7.01939	3.98107e-009	0.00119143	0.977603	0.977257
0.00753566	0	0.00109587	0.00103278	0.00106432	6.30901	5.01187e-009	0.00158181	0.972798	0.972339
0.00753566	0	0.000874592	0.000819147	0.00084687	5.54451	6.30957e-009	0.00216545	0.966077	0.965448
0.00753566	0	0.00067688	0.000629416	0.000653148	4.74645	7.94328e-009	0.00305482	0.956491	0.955603
0.00753566	0	0.000506541	0.000467123	0.000486832	3.94176	1e-008	0.00443348	0.942537	0.94125
0.00753566	0	0.000365325	0.00033371	0.000349518	3.16151	1.25893e-008	0.00659638	0.921813	0.919897
0.00753566	0	0.000252929	0.000228559	0.000240744	2.43704	1.58489e-008	0.00999416	0.890487	0.887584
0.00753566	0	0.000167377	0.000149414	0.000158396	1.79626	1.99526e-008	0.0152173	0.84271	0.838291
0.00753566	0	0.000105348	9.27586e-005	9.90535e-005	1.25899	2.51189e-008	0.022732	0.770425	0.763823
0.00753566	0	6.27153e-005	5.43741e-005	5.85447e-005	0.834112	3.16228e-008	0.0319879	0.665219	0.655927
0.00753566	0	3.51066e-005	2.9915e-005	3.25108e-005	0.519162	3.98107e-008	0.0399267	0.525085	0.513486
0.00753566	0	1.83685e-005	1.53517e-005	1.68601e-005	0.301681	5.01187e-008	0.0412584	0.364945	0.352959
0.00753566	0	8.93369e-006	7.30644e-006	8.12006e-006	0.162724	6.30957e-008	0.0336097	0.217188	0.207425
0.00753566	0	4.02282e-006	3.21156e-006	3.61719e-006	0.0811266	7.94328e-008	0.021539	0.110255	0.104001
0.00753566	0	1.67621e-006	1.30273e-006	1.48947e-006	0.0373478	1e-007	0.0112998	0.0486776	0.0453974
0.00753566	0	6.5001e-007	4.90415e-007	5.70212e-007	0.0159595	1.25893e-007	0.00512326	0.0192672	0.0177804
0.00753566	0	2.38072e-007	1.73876e-007	2.05974e-007	0.0064196	1.58489e-007	0.00211079	0.00706745	0.00645502
0.00753566	0	8.44426e-008	5.95462e-008	7.19944e-008	0.00248964	1.99526e-007	0.000825912	0.00248925	0.00224965
0.00753566	0	2.98495e-008	2.02824e-008	2.50659e-008	0.000956709	2.51189e-007	0.000318371	0.000870728	0.000778376
0.00753566	0	1.07594e-008	7.03732e-009	8.89835e-009	0.000372206	3.16228e-007	0.000123995	0.000310215	0.000274248
0.00753566	0	4.02651e-009	2.53458e-009	3.28054e-009	0.000149194	3.98107e-007	4.97204e-005	0.000114731	0.000100308
0.00753566	0	1.60268e-009	9.69897e-010	1.28629e-009	6.32784e-005	5.01187e-007	2.1091e-005	4.51245e-005	3.90057e-005
0.00753566	0	7.01465e-010	4.06034e-010	5.53749e-010	2.95432e-005	6.30957e-007	9.84736e-006	1.94865e-005	1.663e-005
0.00753566	0	3.47283e-010	1.90268e-010	2.68776e-010	1.57016e-005	7.94328e-007	5.23376e-006	9.48631e-006	7.96915e-006
0.00753566	0	1.95687e-010	1.00218e-010	1.47952e-010	9.54695e-006	1e-006	3.18229e-006	5.23488e-006	4.31361e-006
0.00753566	0	1.23024e-010	5.82962e-011	9.06603e-011	6.47282e-006	1.25893e-006	2.15759e-006	3.21342e-006	2.58987e-006
0.00753566	0	8.36577e-011	3.64119e-011	6.00348e-011	4.72458e-006	1.58489e-006	1.57485e-006	2.13012e-006	1.67583e-006
0.00753566	0	6.01024e-011	2.38849e-011	4.19936e-011	3.62175e-006	1.99526e-006	1.20725e-006	1.49049e-006	1.14292e-006
0.00753566	0	4.51094e-011	1.62761e-011	3.06927e-011	2.88333e-006	2.51189e-006	9.61109e-007	1.08888e-006	8.12745e-007
0.00753566	0	3.52626e-011	1.14727e-011	2.33677e-011	2.37899e-006	3.16228e-006	7.92997e-007	8.2768e-007	6.00378e-007
0.00753566	0	2.86369e-011	8.30585e-012	1.84714e-011	2.0331e-006	3.98107e-006	6.777e-007	6.51838e-007	4.58157e-007
0.00753566	0	2.39901e-011	6.09158e-012	1.50409e-011	1.78985e-006	5.01187e-006	5.96618e-007	5.26795e-007	3.57004e-007
0.00753566	0	2.05368e-011	4.46328e-012	1.25e-011	1.60735e-006	6.30957e-006	5.35783e-007	4.32074e-007	2.80516e-007
0.00753566	0	1.77688e-011	3.23736e-012	1.05031e-011	1.45315e-006	7.94328e-006	4.84382e-007	3.5612e-007	2.2016e-007
0.00753566	0	1.52955e-011	2.30917e-012	8.80233e-012	1.29863e-006	1e-005	4.32878e-007	2.91531e-007	1.71042e-007
0.0119432	0	0.00603727	0.00586213	0.0059497	17.5135	1e-011	0.00014697	0.995004	0.994961
0.0119432	0	0.00603149	0.00585641	0.00594395	17.5078	1.25893e-011	0.000147205	0.994999	0.994956
0.0119432	0	0.00602423	0.00584923	0.00593673	17.5007	1.58489e-011	0.000147502	0.994993	0.99495
0.0119432	0	0.00601512	0.0058402	0.00592766	17.4918	1.99526e-011	0.000147876	0.994985	0.994942
0.0119432	0	0.00600367	0.00582887	0.00591627	17.4805	2.51189e-011	0.000148348	0.994976	0.994932
0.0119432	0	0.00598932	0.00581465	0.00590198	17.4664	3.16228e-011	0.000148942	0.994963	0.99492
0.0119432	0	0.00597132	0.00579684	0.00588408	17.4486	3.98107e-011	0.000149693	0.994948	0.994905
0.0119432	0	0.0059488	0.00577454	0.00586167	17.4262	5.01187e-011	0.000150641	0.994929	0.994885
0.0119432	0	0.00592065	0.00574667	0.00583366	17.3981	6.30957e-011	0.000151838	0.994905	0.994861
0.0119432	0	0.00588552	0.00571189	0.00579871	17.3628	7.94328e-011	0.000153353	0.994874	0.99483
0.0119432	0	0.00584179	0.00566861	0.0057552	17.3185	1e-010	0.000155271	0.994836	0.994791
0.0119432	0	0.00578752	0.00561489	0.0057012	17.2629	1.25893e-010	0.000157704	0.994788	0.994742
0.0119432	0	0.00572036	0.00554842	0.00563439	17.1934	1.58489e-010	0.000160796	0.994726	0.994679
0.0119432	0	0.00563764	0.00546658	0.00555211	17.1063	1.99526e-010	0.000164734	0.994649	0.994601
0.0119432	0	0.00553631	0.00536633	0.00545132	16.9976	2.51189e-010	0.000169763	0.994551	0.994501
0.0119432	0	0.00541297	0.00524435	0.00532866	16.8622	3.16228e-010	0.00017621	0.994426	0.994375
0.0119432	0	0.00526405	0.00509712	0.00518058	16.6938	3.98107e-010	0.000184507	0.994268	0.994215
0.0119432	0	0.00508598	0.00492113	0.00500355	16.485	5.01187e-010	0.000195245	0.994067	0.99401
0.0119432	0	0.00487549	0.00471321	0.00479435	16.2274	6.30957e-010	0.000209226	0.993811	0.99375
0.0119432	0	0.0046301	0.00447099	0.00455055	15.911	7.94328e-010	0.000227569	0.993482	0.993416
0.0119432	0	0.00434863	0.00419338	0.00427101	15.5246	1e-009	0.000251851	0.99306	0.992987
0.0119432	0	0.00403177	0.00388121	0.00395649	15.0564	1.25893e-009	0.000284327	0.992514	0.992431
0.0119432	0	0.00368252	0.00353758	0.00361005	14.4942	1.58489e-009	0.000328302	0.991803	0.991708
0.0119432	0	0.00330676	0.00316849	0.00323762	13.8267	1.99526e-009	0.000388659	0.990872	0.990759
0.0119432	0	0.00291302	0.00278257	0.0028478	13.0448	2.51189e-009	0.000472781	0.98964	0.989503
0.0119432	0	0.00251199	0.00239056	0.00245127	12.1435	3.16228e-009	0.000592075	0.98799	0.987818
0.0119432	0	0.00211582	0.00200457	0.00206019	11.1247	3.98107e-009	0.000764443	0.985751	0.985529
0.0119432	0	0.00173679	0.0016368	0.0016868	9.99888	5.01187e-009	0.0010186	0.982662	0.982367
0.0119432	0	0.0013861	0.00129823	0.00134217	8.78725	6.30957e-009	0.00140154	0.978324	0.977917
0.0119432	0	0.00107276	0.000997533	0.00103515	7.52244	7.94328e-009	0.00199161	0.972099	0.97152
0.0119432	0	0.000802794	0.000740323	0.000771558	6.24712	1e-008	0.0029214	0.962957	0.962109
0.0119432	0	0.000578988	0.000528882	0.000553935	5.01054	1.25893e-008	0.00441648	0.9492	0.947917
0.0119432	0	0.000400857	0.000362233	0.000381545	3.86236	1.58489e-008	0.00685641	0.927989	0.925998
0.0119432	0	0.000265268	0.0002368	0.000251034	2.84682	1.99526e-008	0.0108412	0.894637	0.891489
0.0119432	0	0.000166962	0.000147009	0.000156986	1.99531	2.51189e-008	0.0171694	0.841732	0.836746
0.0119432	0	9.93947e-005	8.61752e-005	9.27849e-005	1.32195	3.16228e-008	0.0263819	0.758977	0.751314
0.0119432	0	5.56389e-005	4.74109e-005	5.15249e-005	0.822797	3.98107e-008	0.0372341	0.636646	0.62583
0.0119432	0	2.91115e-005	2.43303e-005	2.67209e-005	0.47812	5.01187e-008	0.0446627	0.476623	0.463647
0.0119432	0	1.41586e-005	1.15797e-005	1.28691e-005	0.257895	6.30957e-008	0.0421374	0.305394	0.293153
0.0119432	0	6.3756e-006	5.08986e-006	5.73273e-006	0.128574	7.94328e-008	0.0302192	0.164142	0.155366
0.0119432	0	2.65655e-006	2.06464e-006	2.36059e-006	0.0591908	1e-007	0.0169582	0.075008	0.0700846
0.0119432	0	1.03017e-006	7.77237e-007	9.03705e-007	0.0252935	1.25893e-007	0.0079454	0.0301947	0.0278887
0.0119432	0	3.7731e-007	2.75569e-007	3.2644e-007	0.0101741	1.58489e-007	0.00331877	0.0111547	0.0101917
0.0119432	0	1.33829e-007	9.43721e-008	1.14101e-007	0.00394572	1.99526e-007	0.00130529	0.00393934	0.00356067
0.0119432	0	4.73071e-008	3.21447e-008	3.97259e-008	0.00151625	2.51189e-007	0.000504079	0.00137927	0.00123305
0.0119432	0	1.70521e-008	1.11531e-008	1.41026e-008	0.000589893	3.16228e-007	0.000196446	0.000491556	0.000434573
0.0119432	0	6.38144e-009	4.01694e-009	5.19919e-009	0.000236451	3.98107e-007	7.87895e-005	0.00018182	0.000158964
0.0119432	0	2.54002e-009	1.53715e-009	2.03858e-009	0.000100287	5.01187e-007	3.34245e-005	7.15139e-005	6.1817e-005
0.0119432	0	1.11172e-009	6.43505e-010	8.77613e-010	4.68217e-005	6.30957e-007	1.56063e-005	3.08829e-005	2.63559e-005
0.0119432	0	5.50394e-010	3.01547e-010	4.25971e-010	2.48847e-005	7.94328e-007	8.29466e-006	1.50344e-005	1.26299e-005
0.0119432	0	3.10136e-010	1.58831e-010	2.34483e-010	1.51305e-005	1e-006	5.04344e-006	8.2965e-006	6.83644e-006
0.0119432	0	1.94976e-010	9.23911e-011	1.43684e-010	1.02585e-005	1.25893e-006	3.41946e-006	5.0928e-006	4.10456e-006
0.0119432	0	1.32585e-010	5.77076e-011	9.51465e-011	7.48778e-006	1.58489e-006	2.49591e-006	3.37593e-006	2.65594e-006
0.0119432	0	9.52536e-011	3.78541e-011	6.65538e-011	5.73995e-006	1.99526e-006	1.91331e-006	2.36221e-006	1.81136e-006
0.0119432	0	7.14919e-011	2.57952e-011	4.86436e-011	4.56967e-006	2.51189e-006	1.52322e-006	1.72572e-006	1.28808e-006
0.0119432	0	5.58862e-011	1.81826e-011	3.70344e-011	3.77036e-006	3.16228e-006	1.25678e-006	1.31175e-006	9.51512e-007
0.0119432	0	4.53853e-011	1.31636e-011	2.92745e-011	3.22217e-006	3.98107e-006	1.07406e-006	1.03307e-006	7.26112e-007
0.0119432	0	3.80209e-011	9.65428e-012	2.38376e-011	2.83666e-006	5.01187e-006	9.45552e-007	8.34894e-007	5.658e-007
0.0119432	0	3.25478e-011	7.07365e-012	1.98107e-011	2.54742e-006	6.30957e-006	8.49138e-007	6.84775e-007	4.44577e-007
0.0119432	0	2.8161e-011	5.13076e-012	1.66459e-011	2.30303e-006	7.94328e-006	7.67675e-007	5.64399e-007	3.48922e-007
0.0119432	0	2.42412e-011	3.6597e-012	1.39504e-011	2.05815e-006	1e-005	6.86048e-007	4.62035e-007	2.71078e-007
0.0189287	0	0.00956874	0.00929116	0.00942995	27.7579	1e-011	9.30731e-005	0.996842	0.996815
0.0189287	0	0.00955959	0.0092821	0.00942084	27.749	1.25893e-011	9.32226e-005	0.996839	0.996812
0.0189287	0	0.00954808	0.0092707	0.00940939	27.7377	1.58489e-011	9.34109e-005	0.996835	0.996808
0.0189287	0	0.00953363	0.00925639	0.00939501	27.7235	1.99526e-011	9.36483e-005	0.99683	0.996803
0.0189287	0	0.00951549	0.00923843	0.00937696	27.7057	2.51189e-011	9.39475e-005	0.996824	0.996797
0.0189287	0	0.00949274	0.0092159	0.00935432	27.6832	3.16228e-011	9.4325e-005	0.996816	0.996789
0.0189287	0	0.00946422	0.00918767	0.00932594	27.655	3.98107e-011	9.48014e-005	0.996807	0.996779
0.0189287	0	0.00942852	0.00915233	0.00929042	27.6196	5.01187e-011	9.5403e-005	0.996795	0.996767
0.0189287	0	0.0093839	0.00910815	0.00924603	27.575	6.30957e-011	9.61632e-005	0.996779	0.996751
0.0189287	0	0.00932823	0.00905304	0.00919063	27.5191	7.94328e-011	9.71248e-005	0.99676	0.996732
0.0189287	0	0.00925892	0.00898443	0.00912168	27.4489	1e-010	9.83426e-005	0.996736	0.996707
0.0189287	0	0.00917289	0.00889929	0.00903609	27.3608	1.25893e-010	9.98871e-005	0.996705	0.996676
